Date,SPY,QQQ,IWM,EFA,IEF,TLT,GLD,VNQ,DBC
2020-05-18,270.4794616699219,219.40464782714844,122.98065185546875,47.230674743652344,103.4449691772461,134.58802795410156,162.69000244140625,57.400779724121094,10.0239896774292
2020-05-19,267.7013244628906,218.854736328125,120.55220031738281,46.58052444458008,103.735107421875,135.0915069580078,164.25999450683594,56.62882995605469,9.997884750366211
2020-05-20,272.2489929199219,223.22488403320312,124.20416259765625,47.551631927490234,103.7607421875,135.49600219726562,164.64999389648438,57.132972717285156,10.17191219329834
2020-05-21,270.369384765625,220.79380798339844,124.42662048339844,47.000240325927734,103.82902526855469,135.83441162109375,162.25,57.180233001708984,10.128406524658203
2020-05-22,270.88287353515625,221.5559539794922,125.02909851074219,46.86855697631836,104.02532196044922,136.65167236328125,163.2100067138672,57.95220184326172,10.050093650817871
2020-05-26,274.2202453613281,220.95779418945312,128.63473510742188,48.210018157958984,103.752197265625,134.8191680908203,160.88999938964844,60.118408203125,10.154509544372559
2020-05-27,278.3003845214844,222.16368103027344,132.629638671875,48.794334411621094,103.83756256103516,134.5714874267578,161.17999267578125,61.315738677978516,10.0239896774292
2020-05-28,277.7868957519531,221.87429809570312,129.48745727539062,49.25520324707031,103.74369049072266,134.07630920410156,161.72000122070312,61.6071891784668,10.076197624206543
2020-05-29,279.02471923828125,225.12535095214844,128.74594116210938,49.082374572753906,104.07654571533203,135.0337371826172,162.91000366210938,60.99277114868164,10.250225067138672
2020-06-01,280.15240478515625,225.80064392089844,129.97874450683594,50.17694091796875,104.03550720214844,134.12461853027344,163.66000366210938,62.40278244018555,10.311136245727539
2020-06-02,282.4721374511719,227.3152618408203,131.0539093017578,50.64603805541992,103.86465454101562,133.63697814941406,162.60000610351562,62.90690612792969,10.4242525100708
2020-06-03,286.2313537597656,228.3378448486328,134.21466064453125,51.855804443359375,103.24951934814453,131.8599853515625,159.60000610351562,64.9234619140625,10.4242525100708
2020-06-04,285.47955322265625,226.73648071289062,134.01998901367188,51.633609771728516,102.83948516845703,129.9508514404297,161.27999877929688,64.27752685546875,10.511266708374023
2020-06-05,292.7962646484375,231.2320098876953,139.20138549804688,52.52241897583008,102.3268051147461,129.02513122558594,158.00999450683594,66.71158599853516,10.720100402832031
2020-06-08,296.33538818359375,233.0264129638672,141.89862060546875,53.20549774169922,102.4378662109375,129.52098083496094,159.72000122070312,68.36580657958984,10.650487899780273
2020-06-09,294.125732421875,234.71461486816406,139.27548217773438,52.514190673828125,102.80522155761719,130.9921875,161.25999450683594,67.23147583007812,10.685294151306152
2020-06-10,292.4844665527344,237.53160095214844,135.49374389648438,52.39897537231445,103.57415771484375,132.93443298339844,163.57000732421875,65.52213287353516,10.754905700683594
2020-06-11,275.623046875,225.76211547851562,125.15885162353516,49.592620849609375,103.94153594970703,135.44705200195312,162.38999938964844,61.315738677978516,10.40684986114502
2020-06-12,278.923828125,227.5564422607422,128.16201782226562,50.44852066040039,103.71084594726562,134.1411895751953,162.6199951171875,63.51346206665039,10.450358390808105
2020-06-15,281.5277404785156,230.3251495361328,131.12509155273438,50.655513763427734,103.62545013427734,134.2155303955078,162.3300018310547,64.41146087646484,10.546072006225586
2020-06-16,286.9465026855469,234.280517578125,134.27789306640625,51.28150939941406,103.4118423461914,132.1575164794922,162.25,65.6796875,10.633087158203125
2020-06-17,285.7546081542969,235.0233154296875,131.85057067871094,51.47347640991211,103.57415771484375,132.70303344726562,162.55999755859375,64.72654724121094,10.580877304077148
2020-06-18,285.8646545410156,235.66001892089844,131.8040313720703,51.19804382324219,103.80486297607422,134.10804748535156,162.24000549316406,64.01760864257812,10.6417875289917
2020-06-19,284.2309265136719,235.6214599609375,131.12509155273438,50.94763946533203,103.83899688720703,134.2155303955078,164.02999877929688,63.08808135986328,10.728801727294922
2020-06-22,286.05438232421875,238.44717407226562,132.43643188476562,51.55694580078125,103.74503326416016,134.2321014404297,165.08999633789062,63.02509307861328,10.8419189453125
2020-06-23,287.3713073730469,240.47665405273438,132.9944610595703,51.840728759765625,103.71084594726562,133.31466674804688,166.47999572753906,62.765132904052734,10.78971004486084
2020-06-24,280.040771484375,235.51901245117188,128.67910766601562,50.51362609863281,103.90735626220703,134.74453735351562,165.89999389648438,60.977012634277344,10.519967079162598
2020-06-25,283.04290771484375,237.7610321044922,130.6228485107422,51.23143005371094,103.92446899414062,135.13302612304688,165.8000030517578,61.75582504272461,10.615683555603027
2020-06-26,276.3202209472656,232.1463165283203,127.10737609863281,50.48857879638672,104.20640563964844,136.579345703125,166.5399932861328,60.57051086425781,10.485161781311035
2020-06-29,280.38153076171875,234.67823791503906,131.26458740234375,50.89756393432617,104.30889892578125,136.14955139160156,166.6300048828125,61.73991775512695,10.659189224243164
2020-06-30,283.9731140136719,239.27828979492188,133.16183471679688,50.80575180053711,104.12095642089844,135.48831176757812,167.3699951171875,62.4718017578125,10.71139907836914
2020-07-01,285.9622497558594,242.0711212158203,131.89703369140625,50.997718811035156,103.95848846435547,135.22525024414062,166.6199951171875,63.91166305541992,10.798412322998047
2020-07-02,287.537109375,243.71400451660156,132.43643188476562,51.55694580078125,104.08673095703125,135.3658447265625,166.97999572753906,63.72871398925781,10.8419189453125
2020-07-06,291.975830078125,249.7056121826172,133.3943634033203,52.39994812011719,103.93281555175781,134.8115234375,167.97999572753906,63.696895599365234,10.928933143615723
2020-07-07,288.9645080566406,247.9854278564453,131.0321044921875,51.63206481933594,104.26631927490234,136.70643615722656,169.0399932861328,62.432029724121094,10.937634468078613
2020-07-08,291.1746520996094,251.2518310546875,132.00863647460938,52.06609344482422,104.10387420654297,136.1602783203125,170.08999633789062,62.34452438354492,11.076855659484863
2020-07-09,289.5169372558594,253.36825561523438,129.3394317626953,51.47347640991211,104.4373550415039,138.32821655273438,169.6300048828125,61.9547119140625,10.946335792541504
2020-07-10,292.47314453125,255.0980987548828,131.42271423339844,52.024356842041016,104.2321548461914,137.6331787109375,169.19000244140625,62.14563751220703,11.015947341918945
2020-07-13,289.9405822753906,249.85057067871094,129.75796508789062,51.690486907958984,104.3432846069336,138.08824157714844,169.39999389648438,61.40580368041992,10.902828216552734
2020-07-14,293.69793701171875,251.61904907226562,131.9063262939453,52.45002746582031,104.33472442626953,138.28684997558594,170.19000244140625,61.92289352416992,10.955038070678711
2020-07-15,296.3962097167969,252.13125610351562,136.74246215820312,53.042633056640625,104.300537109375,137.641357421875,170.33999633789062,62.527496337890625,11.085556983947754
2020-07-16,295.42010498046875,250.41107177734375,135.93333435058594,52.7004280090332,104.37752532958984,138.29510498046875,168.72999572753906,61.77970504760742,10.998544692993164
